totalTime,score,pacmanCurrentNodeIndex,pacmanLastMoveMade,ghost1NodeIndex,ghost1EdibleTime,ghost1LairTime,ghost1LastMove,ghost2NodeIndex,ghost2EdibleTime,ghost2LairTime,ghost2LastMove,ghost3NodeIndex,ghost3EdibleTime,ghost3LairTime,ghost3LastMove,ghost4NodeIndex,ghost4EdibleTime,ghost4LairTime,ghost4LastMove,timeOfLastGlobalReversal,pacmanWasEaten,ghost1Eaten,ghost2Eaten,ghost3Eaten,ghost4Eaten
UP,2,10,1271,LEFT,1292,0,38,NEUTRAL,1292,0,58,NEUTRAL,1292,0,78,NEUTRAL,1292,0,98,NEUTRAL,-1,false,false,false,false,false,-1,-1,-1,-1,-1,-1,-1,21,21,4
LEFT,26,70,1008,UP,1292,0,14,NEUTRAL,1292,0,34,NEUTRAL,1292,0,54,NEUTRAL,1292,0,74,NEUTRAL,-1,false,false,false,false,false,30,70,-1,-1,-1,-1,-1,25,25,4
UP,38,100,996,LEFT,1292,0,2,NEUTRAL,1292,0,22,NEUTRAL,1292,0,42,NEUTRAL,1292,0,62,NEUTRAL,-1,false,false,false,false,false,30,70,-1,-1,-1,-1,-1,35,35,4
RIGHT,50,130,859,UP,508,0,0,RIGHT,1292,0,10,NEUTRAL,1292,0,30,NEUTRAL,1292,0,50,NEUTRAL,-1,false,false,false,false,false,30,70,-1,68,-1,-1,-1,42,42,4
UP,74,190,883,RIGHT,532,0,0,RIGHT,512,0,0,RIGHT,1292,0,6,NEUTRAL,1292,0,26,NEUTRAL,-1,false,false,false,false,false,30,70,130,44,64,-1,-1,29,29,4
UP,86,220,753,UP,443,0,0,UP,571,0,0,DOWN,492,0,0,LEFT,1292,0,14,NEUTRAL,-1,false,false,false,false,false,30,70,130,28,40,72,-1,40,40,4
UP,110,280,540,UP,237,0,0,UP,732,0,0,LEFT,468,0,0,LEFT,508,0,0,RIGHT,-1,false,false,false,false,false,30,70,130,28,56,61,32,36,36,4
UP,122,310,399,UP,225,0,0,LEFT,720,0,0,LEFT,456,0,0,LEFT,520,0,0,RIGHT,-1,false,false,false,false,false,30,70,130,28,80,37,32,25,25,4
RIGHT,138,350,237,UP,62,0,0,RIGHT,846,0,0,DOWN,344,0,0,LEFT,536,0,0,RIGHT,-1,false,false,false,false,false,30,70,130,28,112,37,32,11,11,4
RIGHT,190,720,225,DOWN,1292,0,11,NEUTRAL,795,163,0,UP,348,163,0,RIGHT,532,163,0,LEFT,153,false,false,false,false,false,30,70,370,-1,96,53,48,80,80,3
DOWN,202,740,237,RIGHT,499,0,0,RIGHT,771,151,0,UP,300,151,0,UP,526,151,0,LEFT,153,false,false,false,false,false,20,60,360,69,102,47,42,92,92,3
DOWN,218,740,399,DOWN,515,0,0,RIGHT,722,135,0,RIGHT,252,135,0,UP,518,135,0,LEFT,153,false,false,false,false,false,0,20,80,37,78,39,34,95,95,3
LEFT,230,740,540,DOWN,583,0,0,DOWN,728,123,0,RIGHT,157,123,0,RIGHT,442,123,0,UP,153,false,false,false,false,false,0,0,50,35,60,57,28,98,98,3
UP,254,740,516,LEFT,729,0,0,LEFT,740,99,0,RIGHT,169,99,0,RIGHT,390,99,0,RIGHT,153,false,false,false,false,false,0,0,0,35,24,72,16,76,76,3
RIGHT,266,750,386,UP,808,0,0,DOWN,646,87,0,UP,175,87,0,RIGHT,396,87,0,RIGHT,153,false,false,false,false,false,10,10,10,59,30,54,10,72,72,3
LEFT,294,1210,225,UP,874,0,0,RIGHT,607,59,0,RIGHT,189,59,0,RIGHT,1292,0,27,NEUTRAL,153,false,false,false,false,false,20,460,470,85,60,36,-1,80,80,3
LEFT,306,1240,213,LEFT,801,0,0,UP,623,47,0,DOWN,195,47,0,RIGHT,1292,0,15,NEUTRAL,153,false,false,false,false,false,30,460,500,85,78,18,-1,68,68,3
DOWN,318,2070,201,LEFT,666,0,0,UP,659,35,0,DOWN,1292,0,38,NEUTRAL,1292,0,3,NEUTRAL,153,false,false,false,false,false,830,860,1320,85,72,-1,-1,56,56,3
RIGHT,346,2130,386,RIGHT,431,0,0,UP,751,7,0,RIGHT,1292,0,10,NEUTRAL,523,0,0,RIGHT,153,false,false,false,false,false,20,60,920,43,58,-1,19,72,72,3
LEFT,374,2130,225,UP,230,0,0,LEFT,689,0,0,RIGHT,480,0,0,LEFT,415,0,0,UP,153,false,false,false,false,false,0,0,50,5,87,76,29,80,80,3
LEFT,386,2130,213,LEFT,286,0,0,DOWN,619,0,0,UP,361,0,0,UP,410,0,0,RIGHT,153,false,false,false,false,false,0,0,20,19,91,52,51,68,68,3
LEFT,398,2130,201,LEFT,395,0,0,LEFT,545,0,0,UP,349,0,0,LEFT,346,0,0,RIGHT,153,false,false,false,false,false,0,0,0,37,78,52,66,56,56,3
LEFT,410,2160,189,LEFT,383,0,0,LEFT,466,0,0,RIGHT,265,0,0,UP,276,0,0,UP,153,false,false,false,false,false,30,30,30,37,54,28,42,44,44,3
UP,422,2190,177,LEFT,321,0,0,UP,478,0,0,RIGHT,98,0,0,UP,159,0,0,RIGHT,153,false,false,false,false,false,30,60,60,37,54,20,18,32,32,3
DOWN,481,2380,153,RIGHT,1292,0,22,NEUTRAL,1292,0,42,NEUTRAL,1292,0,62,NEUTRAL,1292,0,82,NEUTRAL,153,false,false,false,false,false,30,110,170,-1,-1,-1,-1,92,92,2
DOWN,497,2420,348,DOWN,1292,0,6,NEUTRAL,1292,0,26,NEUTRAL,1292,0,46,NEUTRAL,1292,0,66,NEUTRAL,153,false,false,false,false,false,30,70,170,-1,-1,-1,-1,76,76,2
DOWN,509,2450,456,DOWN,492,0,0,LEFT,1292,0,14,NEUTRAL,1292,0,34,NEUTRAL,1292,0,54,NEUTRAL,153,false,false,false,false,false,30,70,170,36,-1,-1,-1,64,64,2
DOWN,533,2510,691,DOWN,598,0,0,DOWN,508,0,0,RIGHT,1292,0,10,NEUTRAL,1292,0,30,NEUTRAL,153,false,false,false,false,false,30,70,130,36,76,-1,-1,40,40,2
RIGHT,545,2540,810,DOWN,586,0,0,LEFT,555,0,0,DOWN,496,0,0,LEFT,1292,0,18,NEUTRAL,153,false,false,false,false,false,30,70,130,36,81,76,-1,29,29,2
DOWN,569,2600,834,RIGHT,691,0,0,LEFT,736,0,0,LEFT,472,0,0,LEFT,492,0,0,LEFT,153,false,false,false,false,false,30,70,130,36,44,68,72,42,42,2
LEFT,581,2630,960,DOWN,810,0,0,DOWN,724,0,0,LEFT,460,0,0,LEFT,480,0,0,LEFT,153,false,false,false,false,false,30,70,130,36,44,76,72,35,35,2
DOWN,593,2660,948,LEFT,936,0,0,DOWN,779,0,0,DOWN,569,0,0,DOWN,598,0,0,DOWN,153,false,false,false,false,false,30,70,130,12,44,52,72,25,25,2
LEFT,617,2720,1211,DOWN,960,0,0,RIGHT,897,0,0,DOWN,794,0,0,DOWN,716,0,0,RIGHT,153,false,false,false,false,false,30,70,130,36,44,52,72,21,21,2
RIGHT,669,3090,936,RIGHT,974,175,0,LEFT,966,175,0,LEFT,1292,0,39,NEUTRAL,730,175,0,LEFT,644,false,false,false,true,false,230,310,370,38,30,-1,74,93,93,1
RIGHT,681,3110,948,RIGHT,968,163,0,LEFT,960,163,0,LEFT,1292,0,27,NEUTRAL,724,163,0,LEFT,644,false,false,false,false,false,20,260,360,20,12,-1,56,81,81,1
UP,693,4310,960,RIGHT,1292,0,39,NEUTRAL,1292,0,34,NEUTRAL,1292,0,15,NEUTRAL,718,151,0,LEFT,644,false,true,false,false,false,1200,1430,1530,-1,-1,-1,38,69,69,1
RIGHT,705,4310,834,UP,1292,0,27,NEUTRAL,1292,0,22,NEUTRAL,1292,0,3,NEUTRAL,779,139,0,DOWN,644,false,false,false,false,false,0,1200,1460,-1,-1,-1,20,73,73,1
LEFT,729,5910,716,UP,1292,0,3,NEUTRAL,500,0,0,RIGHT,551,0,0,DOWN,1292,0,27,NEUTRAL,644,false,false,false,false,false,0,1600,2800,-1,56,45,-1,68,68,1
UP,753,5910,598,UP,477,0,0,LEFT,524,0,0,RIGHT,629,0,0,DOWN,1292,0,3,NEUTRAL,644,false,false,false,false,false,0,0,1600,15,56,75,-1,85,85,1
UP,765,5910,480,UP,465,0,0,LEFT,536,0,0,RIGHT,744,0,0,RIGHT,489,0,0,LEFT,644,false,false,false,false,false,0,0,1600,15,56,75,9,93,93,1
LEFT,777,5920,361,UP,444,0,0,UP,427,0,0,UP,666,0,0,UP,477,0,0,LEFT,644,false,false,false,false,false,10,10,10,39,77,88,15,101,101,1
RIGHT,805,5990,165,UP,156,0,0,RIGHT,229,0,0,LEFT,431,0,0,UP,428,0,0,UP,644,false,false,false,false,false,30,70,80,9,64,58,33,121,121,1
RIGHT,817,6010,177,RIGHT,259,0,0,DOWN,217,0,0,LEFT,299,0,0,UP,294,0,0,UP,644,false,false,false,false,false,20,60,100,15,40,69,33,114,114,1
DOWN,829,6010,189,RIGHT,331,0,0,DOWN,205,0,0,LEFT,234,0,0,LEFT,156,0,0,RIGHT,644,false,false,false,false,false,0,30,90,39,16,45,33,107,107,1
DOWN,864,6060,753,DOWN,1292,0,24,NEUTRAL,1292,0,44,NEUTRAL,1292,0,64,NEUTRAL,1292,0,84,NEUTRAL,644,false,false,false,false,false,0,30,50,-1,-1,-1,-1,40,40,1
DOWN,876,6060,883,DOWN,1292,0,12,NEUTRAL,1292,0,32,NEUTRAL,1292,0,52,NEUTRAL,1292,0,72,NEUTRAL,644,false,false,false,false,false,0,0,50,-1,-1,-1,-1,29,29,1
RIGHT,888,6090,1020,DOWN,498,0,0,NEUTRAL,1292,0,20,NEUTRAL,1292,0,40,NEUTRAL,1292,0,60,NEUTRAL,644,false,false,false,false,false,30,30,60,90,-1,-1,-1,17,17,1
UP,940,6250,1271,LEFT,506,171,0,LEFT,486,171,0,LEFT,510,0,0,RIGHT,1292,0,8,NEUTRAL,911,false,false,false,false,false,20,60,160,118,126,114,-1,-1,-1,0
LEFT,964,6250,1008,UP,494,147,0,LEFT,562,147,0,DOWN,646,0,0,DOWN,514,0,0,RIGHT,911,false,false,false,false,false,0,0,60,106,90,66,86,-1,-1,0
UP,976,6250,996,LEFT,488,135,0,LEFT,598,135,0,DOWN,734,0,0,LEFT,579,0,0,DOWN,911,false,false,false,false,false,0,0,30,92,72,42,62,-1,-1,0
LEFT,988,6250,859,UP,482,123,0,LEFT,645,123,0,DOWN,722,0,0,LEFT,609,0,0,RIGHT,911,false,false,false,false,false,0,0,0,74,54,30,58,-1,-1,0
LEFT,1012,6250,728,UP,417,99,0,UP,710,99,0,RIGHT,645,0,0,UP,751,0,0,RIGHT,911,false,false,false,false,false,0,0,0,58,18,30,58,-1,-1,0
LEFT,1024,6450,716,LEFT,365,87,0,RIGHT,1292,0,38,NEUTRAL,562,0,0,UP,763,0,0,RIGHT,911,false,false,false,false,false,200,200,200,52,-1,30,75,-1,-1,0
UP,1048,6450,598,UP,314,63,0,UP,1292,0,14,NEUTRAL,355,0,0,LEFT,625,0,0,UP,911,false,false,false,false,false,0,0,200,40,-1,30,45,-1,-1,0
UP,1060,6450,480,UP,278,51,0,UP,1292,0,2,NEUTRAL,301,0,0,UP,549,0,0,UP,911,false,false,false,false,false,0,0,200,34,-1,30,27,-1,-1,0
RIGHT,1072,6450,361,UP,189,39,0,UP,488,0,0,LEFT,167,0,0,RIGHT,420,0,0,UP,911,false,false,false,false,false,0,0,200,28,20,30,45,-1,-1,0
DOWN,15,40,399,DOWN,1292,0,25,NEUTRAL,1292,0,45,NEUTRAL,1292,0,65,NEUTRAL,1292,0,85,NEUTRAL,-1,false,false,false,false,false,30,-1,-1,-1,-1,-1,-1,25,25,4
DOWN,27,70,540,DOWN,1292,0,13,NEUTRAL,1292,0,33,NEUTRAL,1292,0,53,NEUTRAL,1292,0,73,NEUTRAL,-1,false,false,false,false,false,30,70,-1,-1,-1,-1,-1,36,36,4
DOWN,51,130,753,DOWN,509,0,0,RIGHT,1292,0,9,NEUTRAL,1292,0,29,NEUTRAL,1292,0,49,NEUTRAL,-1,false,false,false,false,false,30,70,130,55,-1,-1,-1,40,40,4
LEFT,63,160,883,DOWN,559,0,0,DOWN,501,0,0,RIGHT,1292,0,17,NEUTRAL,1292,0,37,NEUTRAL,-1,false,false,false,false,false,30,70,130,55,75,-1,-1,29,29,4
DOWN,87,220,859,LEFT,735,0,0,LEFT,575,0,0,DOWN,505,0,0,RIGHT,1292,0,13,NEUTRAL,-1,false,false,false,false,false,30,70,130,31,51,71,-1,42,42,4
LEFT,99,250,996,DOWN,784,0,0,DOWN,664,0,0,DOWN,543,0,0,DOWN,1292,0,1,NEUTRAL,-1,false,false,false,false,false,30,70,130,31,51,71,-1,35,35,4
DOWN,111,280,984,LEFT,852,0,0,RIGHT,731,0,0,LEFT,600,0,0,RIGHT,509,0,0,RIGHT,-1,false,false,false,false,false,30,70,130,31,51,73,91,46,46,4
LEFT,147,370,1259,DOWN,1013,0,0,RIGHT,918,0,0,DOWN,769,0,0,DOWN,560,0,0,DOWN,-1,false,false,false,false,false,30,70,130,41,51,71,91,32,32,4
LEFT,183,460,1223,LEFT,758,0,0,RIGHT,963,0,0,LEFT,1007,0,0,LEFT,683,0,0,RIGHT,-1,false,false,false,false,false,30,70,130,92,45,71,80,32,32,4
LEFT,195,490,1211,LEFT,683,0,0,RIGHT,951,0,0,LEFT,995,0,0,LEFT,778,0,0,DOWN,-1,false,false,false,false,false,30,70,130,68,27,71,56,21,21,4
UP,247,1260,936,RIGHT,697,175,0,LEFT,1292,0,37,NEUTRAL,1079,175,0,DOWN,1292,0,34,NEUTRAL,222,false,false,false,false,false,630,710,770,30,-1,45,-1,84,84,3
UP,259,1290,810,UP,691,163,0,LEFT,1292,0,25,NEUTRAL,1106,163,0,LEFT,1292,0,22,NEUTRAL,222,false,false,false,false,false,30,670,770,12,-1,63,-1,72,72,3
UP,271,1320,691,UP,643,151,0,UP,1292,0,13,NEUTRAL,1100,151,0,LEFT,1292,0,10,NEUTRAL,222,false,false,false,false,false,30,70,770,6,-1,81,-1,60,60,3
UP,295,2180,456,UP,1292,0,23,NEUTRAL,487,0,0,LEFT,1175,127,0,DOWN,484,0,0,LEFT,222,false,false,false,false,false,30,870,930,-1,31,99,28,36,36,3
UP,307,2210,348,UP,1292,0,11,NEUTRAL,475,0,0,LEFT,1220,115,0,LEFT,472,0,0,LEFT,222,false,false,false,false,false,30,70,930,-1,31,105,28,25,25,3
LEFT,323,2250,153,UP,493,0,0,LEFT,459,0,0,LEFT,1212,99,0,LEFT,456,0,0,LEFT,222,false,false,false,false,false,30,70,930,65,31,113,28,11,11,3
DOWN,375,2420,165,DOWN,366,163,0,RIGHT,428,163,0,UP,1223,163,0,RIGHT,408,163,0,LEFT,338,false,false,false,false,false,30,70,170,33,33,136,44,80,80,2
RIGHT,403,2490,361,RIGHT,296,135,0,UP,282,135,0,UP,1237,135,0,RIGHT,311,135,0,UP,338,false,false,false,false,false,30,70,130,19,47,146,78,72,72,2
RIGHT,431,2560,189,UP,194,107,0,RIGHT,146,107,0,LEFT,1251,107,0,RIGHT,240,107,0,RIGHT,338,false,false,false,false,false,30,70,130,5,43,180,51,56,56,2
RIGHT,443,2790,201,RIGHT,1292,0,33,NEUTRAL,115,95,0,UP,1257,95,0,RIGHT,144,95,0,UP,338,false,false,false,false,false,230,270,330,-1,61,162,45,44,44,2
RIGHT,455,2820,213,RIGHT,1292,0,21,NEUTRAL,79,83,0,UP,1170,83,0,UP,108,83,0,UP,338,false,false,false,false,false,30,270,330,-1,79,152,39,32,32,2
UP,467,2850,225,RIGHT,1292,0,9,NEUTRAL,5,71,0,RIGHT,1134,71,0,UP,77,71,0,LEFT,338,false,false,false,false,false,30,70,330,-1,87,146,31,21,21,2
LEFT,519,3420,237,LEFT,454,183,0,UP,14,183,0,LEFT,1115,183,0,RIGHT,1292,0,6,NEUTRAL,502,false,false,false,false,false,30,110,570,51,87,129,-1,92,92,1
UP,531,3440,225,LEFT,430,171,0,UP,8,171,0,LEFT,1121,171,0,RIGHT,504,0,0,RIGHT,502,false,false,false,false,false,20,60,560,33,84,147,52,94,94,1
LEFT,583,3440,237,LEFT,286,119,0,UP,151,119,0,RIGHT,1189,119,0,UP,317,0,0,UP,502,false,false,false,false,false,0,0,0,19,59,111,12,92,92,1
LEFT,595,3640,225,LEFT,1292,0,38,NEUTRAL,264,107,0,DOWN,1153,107,0,UP,237,0,0,UP,502,false,false,false,false,false,200,200,200,-1,65,117,12,94,94,1
UP,607,3640,213,LEFT,1292,0,26,NEUTRAL,300,95,0,DOWN,1093,95,0,UP,126,0,0,UP,502,false,false,false,false,false,0,200,200,-1,70,123,36,97,97,1
LEFT,667,3790,177,DOWN,357,0,0,LEFT,468,35,0,RIGHT,1027,35,0,RIGHT,205,0,0,LEFT,502,false,false,false,false,false,30,70,130,36,64,132,28,114,114,1
LEFT,679,3810,165,LEFT,313,0,0,UP,474,23,0,RIGHT,1058,23,0,DOWN,193,0,0,LEFT,502,false,false,false,false,false,20,60,120,12,46,126,28,121,121,1
DOWN,691,3830,153,LEFT,165,0,0,UP,480,11,0,RIGHT,1094,11,0,DOWN,181,0,0,LEFT,502,false,false,false,false,false,20,50,110,12,52,120,28,130,130,1
DOWN,707,3830,348,DOWN,16,0,0,LEFT,413,0,0,UP,1184,0,0,DOWN,165,0,0,LEFT,502,false,false,false,false,false,0,20,70,44,47,115,28,119,119,1
DOWN,719,3830,456,DOWN,4,0,0,LEFT,372,0,0,RIGHT,1281,0,0,LEFT,313,0,0,DOWN,502,false,false,false,false,false,0,0,40,52,47,115,52,112,112,1
DOWN,743,3830,691,DOWN,153,0,0,RIGHT,196,0,0,RIGHT,1087,0,0,UP,441,0,0,DOWN,502,false,false,false,false,false,0,0,0,52,95,71,52,100,100,1
RIGHT,755,3830,810,DOWN,312,0,0,DOWN,208,0,0,RIGHT,1006,0,0,LEFT,570,0,0,DOWN,502,false,false,false,false,false,0,0,0,52,118,75,52,96,96,1
DOWN,779,3890,834,RIGHT,569,0,0,DOWN,232,0,0,RIGHT,982,0,0,LEFT,712,0,0,RIGHT,502,false,false,false,false,false,30,60,60,52,118,34,28,73,73,1
LEFT,791,3920,960,DOWN,655,0,0,DOWN,287,0,0,DOWN,970,0,0,LEFT,724,0,0,RIGHT,502,false,false,false,false,false,30,70,90,52,118,10,44,69,69,1
DOWN,803,3950,948,LEFT,794,0,0,DOWN,402,0,0,RIGHT,958,0,0,LEFT,736,0,0,RIGHT,502,false,false,false,false,false,30,70,120,28,94,10,68,81,81,1
RIGHT,827,4000,1211,DOWN,944,0,0,RIGHT,416,0,0,DOWN,934,0,0,LEFT,607,0,0,RIGHT,502,false,false,false,false,false,20,60,120,28,94,38,113,80,80,1
RIGHT,839,4000,1223,RIGHT,956,0,0,RIGHT,545,0,0,DOWN,1059,0,0,DOWN,659,0,0,DOWN,502,false,false,false,false,false,0,30,90,44,94,50,113,68,68,1
RIGHT,875,4000,1259,RIGHT,992,0,0,RIGHT,764,0,0,LEFT,1209,0,0,RIGHT,915,0,0,DOWN,502,false,false,false,false,false,0,0,0,44,83,50,52,32,32,1
UP,887,4030,1271,RIGHT,1004,0,0,RIGHT,752,0,0,LEFT,1221,0,0,RIGHT,1028,0,0,RIGHT,502,false,false,false,false,false,30,30,30,28,61,50,44,21,21,1
LEFT,907,4070,177,LEFT,1292,0,32,NEUTRAL,1292,0,52,NEUTRAL,1292,0,72,NEUTRAL,1292,0,92,NEUTRAL,502,false,false,false,false,false,20,60,70,-1,-1,-1,-1,114,114,1
DOWN,919,4070,165,LEFT,1292,0,20,NEUTRAL,1292,0,40,NEUTRAL,1292,0,60,NEUTRAL,1292,0,80,NEUTRAL,502,false,false,false,false,false,0,30,70,-1,-1,-1,-1,121,121,1
RIGHT,947,4070,361,RIGHT,490,0,0,LEFT,1292,0,12,NEUTRAL,1292,0,32,NEUTRAL,1292,0,52,NEUTRAL,502,false,false,false,false,false,0,0,20,22,-1,-1,-1,101,101,1
LEFT,975,4070,189,UP,355,0,0,LEFT,514,0,0,RIGHT,1292,0,4,NEUTRAL,1292,0,24,NEUTRAL,502,false,false,false,false,false,0,0,0,34,54,-1,-1,107,107,1
UP,987,4080,177,LEFT,301,0,0,UP,418,0,0,UP,490,0,0,LEFT,1292,0,12,NEUTRAL,502,false,false,false,false,false,10,10,10,22,54,62,-1,114,114,1
LEFT,1039,4080,540,DOWN,1292,0,37,NEUTRAL,1292,0,57,NEUTRAL,1292,0,77,NEUTRAL,1292,0,97,NEUTRAL,502,false,false,false,false,false,0,0,0,-1,-1,-1,-1,64,64,1
UP,1063,4080,516,LEFT,1292,0,13,NEUTRAL,1292,0,33,NEUTRAL,1292,0,53,NEUTRAL,1292,0,73,NEUTRAL,502,false,false,false,false,false,0,0,0,-1,-1,-1,-1,71,71,1
LEFT,1075,4090,386,UP,1292,0,1,NEUTRAL,1292,0,21,NEUTRAL,1292,0,41,NEUTRAL,1292,0,61,NEUTRAL,502,false,false,false,false,false,10,10,10,-1,-1,-1,-1,82,82,1
RIGHT,1103,4150,201,UP,422,0,0,UP,505,0,0,RIGHT,1292,0,13,NEUTRAL,1292,0,33,NEUTRAL,502,false,false,false,false,false,20,60,70,31,51,-1,-1,101,101,1
RIGHT,1115,4150,213,RIGHT,377,0,0,LEFT,454,0,0,UP,1292,0,1,NEUTRAL,1292,0,21,NEUTRAL,502,false,false,false,false,false,0,30,70,31,51,-1,-1,97,97,1
RIGHT,1127,4150,225,RIGHT,285,0,0,UP,387,0,0,RIGHT,509,0,0,RIGHT,1292,0,9,NEUTRAL,502,false,false,false,false,false,0,0,60,31,27,47,-1,94,94,1
DOWN,1139,4150,237,RIGHT,196,0,0,LEFT,334,0,0,UP,521,0,0,RIGHT,501,0,0,RIGHT,502,false,false,false,false,false,0,0,30,41,27,47,67,92,92,1
RIGHT,1155,4150,399,DOWN,180,0,0,LEFT,143,0,0,UP,537,0,0,RIGHT,517,0,0,RIGHT,502,false,false,false,false,false,0,0,0,68,29,15,35,76,76,1
DOWN,1180,4150,348,RIGHT,155,0,0,LEFT,72,0,0,RIGHT,672,0,0,DOWN,451,0,0,UP,502,false,false,false,false,false,0,0,0,18,67,59,35,119,119,1
RIGHT,1192,4150,456,DOWN,133,0,0,UP,114,0,0,DOWN,763,0,0,RIGHT,329,0,0,UP,502,false,false,false,false,false,0,0,0,38,67,39,39,112,112,1
RIGHT,1216,4150,480,RIGHT,14,0,0,RIGHT,227,0,0,LEFT,700,0,0,RIGHT,227,0,0,LEFT,502,false,false,false,false,false,0,0,0,58,78,39,78,93,93,1
UP,1252,4150,516,RIGHT,276,0,0,DOWN,380,0,0,LEFT,663,0,0,DOWN,90,0,0,DOWN,502,false,false,false,false,false,0,0,0,71,18,57,70,71,71,1
RIGHT,1264,4150,386,UP,416,0,0,DOWN,303,0,0,UP,713,0,0,RIGHT,243,0,0,LEFT,502,false,false,false,false,false,0,0,0,75,18,63,46,82,82,1
LEFT,11,0,480,DOWN,1292,0,29,NEUTRAL,1292,0,49,NEUTRAL,1292,0,69,NEUTRAL,1292,0,89,NEUTRAL,-1,false,false,false,false,false,0,-1,-1,-1,-1,-1,-1,48,48,4
DOWN,35,10,456,LEFT,1292,0,5,NEUTRAL,1292,0,25,NEUTRAL,1292,0,45,NEUTRAL,1292,0,65,NEUTRAL,-1,false,false,false,false,false,10,10,-1,-1,-1,-1,-1,36,36,4
DOWN,59,70,691,DOWN,517,0,0,RIGHT,1292,0,1,NEUTRAL,1292,0,21,NEUTRAL,1292,0,41,NEUTRAL,-1,false,false,false,false,false,30,70,70,72,-1,-1,-1,40,40,4
RIGHT,71,100,810,DOWN,529,0,0,RIGHT,487,0,0,LEFT,1292,0,9,NEUTRAL,1292,0,29,NEUTRAL,-1,false,false,false,false,false,30,70,100,72,67,-1,-1,29,29,4
DOWN,95,160,834,RIGHT,618,0,0,DOWN,639,0,0,DOWN,483,0,0,LEFT,1292,0,5,NEUTRAL,-1,false,false,false,false,false,30,70,130,72,43,63,-1,42,42,4
LEFT,107,190,960,DOWN,754,0,0,RIGHT,709,0,0,RIGHT,574,0,0,DOWN,491,0,0,LEFT,-1,false,false,false,false,false,30,70,130,72,43,63,83,35,35,4
DOWN,119,220,948,LEFT,679,0,0,RIGHT,783,0,0,DOWN,589,0,0,LEFT,542,0,0,DOWN,-1,false,false,false,false,false,30,70,130,48,43,63,83,25,25,4
LEFT,143,280,1211,DOWN,810,0,0,DOWN,901,0,0,DOWN,694,0,0,LEFT,705,0,0,RIGHT,-1,false,false,false,false,false,30,70,130,48,43,63,83,21,21,4
UP,195,450,936,RIGHT,824,175,0,LEFT,967,175,0,LEFT,680,175,0,RIGHT,800,175,0,DOWN,170,false,false,false,false,false,30,110,170,26,31,35,81,84,84,3
RIGHT,207,470,810,UP,818,163,0,LEFT,961,163,0,LEFT,686,163,0,RIGHT,850,163,0,RIGHT,170,false,false,false,false,false,20,60,160,8,37,17,75,72,72,3
DOWN,231,670,834,RIGHT,1292,0,19,NEUTRAL,949,139,0,LEFT,637,139,0,UP,894,139,0,DOWN,170,false,false,false,false,false,0,200,260,-1,23,43,57,73,73,3
LEFT,243,670,960,DOWN,1292,0,7,NEUTRAL,1054,127,0,DOWN,581,127,0,UP,918,127,0,DOWN,170,false,false,false,false,false,0,0,230,-1,17,61,39,69,69,3
DOWN,255,670,948,LEFT,493,0,0,LEFT,1090,115,0,DOWN,557,115,0,UP,993,115,0,LEFT,170,false,false,false,false,false,0,0,200,97,11,55,45,81,81,3
RIGHT,279,1070,1211,DOWN,582,0,0,DOWN,1292,0,33,NEUTRAL,428,91,0,UP,981,91,0,LEFT,170,false,false,false,false,false,400,400,400,97,-1,91,57,80,80,3
UP,291,1100,1223,RIGHT,675,0,0,DOWN,1292,0,21,NEUTRAL,330,79,0,UP,975,79,0,LEFT,170,false,false,false,false,false,30,430,430,97,-1,109,39,68,68,3
RIGHT,327,1190,972,UP,835,0,0,LEFT,483,0,0,LEFT,156,43,0,RIGHT,917,43,0,UP,170,false,false,false,false,false,30,70,120,25,87,115,15,58,58,3
DOWN,339,1200,984,RIGHT,925,0,0,DOWN,574,0,0,DOWN,162,31,0,RIGHT,893,31,0,UP,170,false,false,false,false,false,10,50,110,25,87,133,33,46,46,3
RIGHT,375,1290,1259,DOWN,1098,0,0,LEFT,725,0,0,RIGHT,111,0,0,UP,787,0,0,UP,170,false,false,false,false,false,30,70,110,49,87,179,90,32,32,3
RIGHT,387,1320,1271,RIGHT,1187,0,0,DOWN,800,0,0,DOWN,27,0,0,RIGHT,722,0,0,RIGHT,170,false,false,false,false,false,30,70,130,49,63,178,78,21,21,3
LEFT,439,1490,1020,LEFT,1210,175,0,RIGHT,886,175,0,DOWN,41,175,0,LEFT,736,175,0,LEFT,414,false,false,false,false,false,30,110,170,97,35,128,68,84,84,2
LEFT,451,1520,1008,LEFT,1162,163,0,UP,910,163,0,DOWN,35,163,0,LEFT,730,163,0,LEFT,414,false,false,false,false,false,30,70,170,79,17,146,50,86,86,2
UP,463,1750,996,LEFT,1126,151,0,UP,1292,0,37,NEUTRAL,29,151,0,LEFT,724,151,0,LEFT,414,false,false,false,false,false,230,270,370,61,-1,156,40,89,89,2
LEFT,475,1780,859,UP,1066,139,0,UP,1292,0,25,NEUTRAL,23,139,0,LEFT,718,139,0,LEFT,414,false,false,false,false,false,30,270,330,67,-1,138,34,78,78,2
LEFT,499,1780,728,UP,943,115,0,LEFT,1292,0,1,NEUTRAL,135,115,0,DOWN,803,115,0,DOWN,414,false,false,false,false,false,0,10,270,65,-1,102,22,74,74,2
DOWN,511,1780,716,LEFT,937,103,0,LEFT,487,0,0,LEFT,181,103,0,RIGHT,842,103,0,LEFT,414,false,false,false,false,false,0,0,40,59,43,84,16,74,74,2
